17578	3.5358159	-30.3638744		0.127	51.49
18092	3.5700023	-30.3625202		0.46	53.08
18111	3.5216261	-30.362778		0.126	51.01
18142	3.5253389	-30.3629409		0.448	42.6
18315	3.5365079	-30.3614359		0.214	-11.82
18596	3.5312435	-30.3607812		0.491	-21.77
18685	3.5649169	-30.3601007		0.877	45.23
18726	3.5321675	-30.3603863		0.516	0.66
18886	3.5805964	-30.3597582		0.502	36.07
18964	3.5649632	-30.3589965		0.694	-41.66
18984	3.5699255	-30.3597219		0.497	21.58
19044	3.5318	-30.3598585		0.501	-0.08
19073	3.5746592	-30.359019		0.599	8.95
19110	3.5395036	-30.3597977		0.455	-45.83
19222	3.578211	-30.3593533		0.666	41.33
19604	3.5592414	-30.3584719		0.141	64.96
19733	3.5446109	-30.3574436		0.366	69.3
19741	3.5269638	-30.3568716		0.529	26.8
19806	3.5729889	-30.3539067		0.666	85.85
20153	3.5601911	-30.3541414		0.465	-33.86
20251	3.5485901	-30.3561095		0.815	6.04
20260	3.563421	-30.3522646		0.78	34.25
20303	3.5534296	-30.3560701		0.004	54.77
20576	3.5333077	-30.3549815		0.263	63.19
20797	3.5349428	-30.3545055		0.183	-31.43
20847	3.5310931	-30.3539527		0.463	-62.21
20904	3.5270169	-30.3533367		0.218	57.48
20954	3.5975729	-30.353995		0.75	-0.7
21015	3.5516371	-30.353521		0.48	-18.8
21067	3.5960398	-30.352631		0.133	-47.38
21068	3.5813293	-30.3534104		0.534	-42.15
21157	3.5961047	-30.353324		0.106	35.07
21214	3.5951567	-30.3532648		0.227	17.23
21297	3.59118	-30.353195		0.745	8.68
21310	3.531222	-30.3525847		0.164	-88.77
21383	3.5513663	-30.3522658		0.072	8.5
21615	3.559234	-30.3491922		0.765	51.82
21837	3.5923313	-30.3478638		0.534	78.72
21845	3.5912351	-30.3507353		0.206	-31.53
22047	3.5963676	-30.3483205		0.381	-40.93
22172	3.5611916	-30.3493864		0.522	-68.25
22828	3.5867462	-30.3448749		0.589	50.59
22974	3.5947541	-30.3461625		0.425	-57.2
23504	3.5617722	-30.3443927		0.327	-84.23
23551	3.5655335	-30.341421		0.748	85.99
24380	3.5834433	-30.3401666		0.312	24.68
24389	3.5795558	-30.3412788		0.46	-2.06
24903	3.5626351	-30.3385618		0.033	-23.27
25011	3.5795011	-30.3381302		0.282	-33.04
25301	3.5601191	-30.3357918		0.314	0.23
25309	3.5899182	-30.3368995		0.702	-23.07
25449	3.5773606	-30.3348176		0.44	-29.61
25524	3.5556488	-30.3332717		0.468	45.91
25651	3.5831267	-30.3339801		0.821	-27.05
26372	3.57387	-30.3300941		0.529	86.81
26543	3.5819533	-30.3296013		0.64	81.02
27250	3.5719972	-30.3261288		0.524	-72.03
27615	3.5608447	-30.3255404		0.36	-22.13
27703	3.5800501	-30.3249754		0.333	-23.84
28321	3.5742703	-30.3209775		0.356	81.42
